Track URI,Track Name,Artist Name(s),Album Name,Album Release Date,Popularity,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4WfKAQurm9W0utvBBIlv2Z,Run Away,Real McCoy,Another Night,1995-04-10,53,"diva house,eurodance,german techno,hip house",0.728,0.928,1.0,-8.279,1.0,0.0423,0.000721,0.0054,0.0761,0.652,130.932,4.0
spotify:track:5VRd33u1KGRSOVfp77npPM,Is It Love,Twenty 4 Seven,Best of,2010-04-02,29,"eurodance,hip house",0.644,0.946,5.0,-7.74,0.0,0.0565,0.0512,0.0,0.479,0.819,140.008,4.0
spotify:track:3cdhgO3vgHyOIADMXokd2t,Nothing,The Script,Science & Faith,2010-09-13,64,"celtic rock,pop",0.47,0.837,2.0,-4.963,1.0,0.0396,0.00387,0.0,0.117,0.522,157.044,4.0
spotify:track:62yJjFtgkhUrXktIoSjgP2,Radioactive,Imagine Dragons,Night Visions,2012-09-04,83,"modern rock,pop,rock",0.448,0.784,9.0,-3.686,1.0,0.0627,0.106,0.000108,0.668,0.236,136.245,4.0
spotify:track:7q3MflmodGZlOgZ799EpAb,Total Eclipse of the Heart,Bonnie Tyler,80s 100 Hits,2010-02-26,51,"europop,new wave pop,soft rock",0.431,0.569,8.0,-10.774,1.0,0.0781,0.204,0.0,0.302,0.18,131.442,4.0
spotify:track:18GiV1BaXzPVYpp9rmOg0E,Blowin' in the Wind,Bob Dylan,The Freewheelin' Bob Dylan,1963-05-27,71,"classic rock,country rock,folk,folk rock,rock,roots rock,singer-songwriter",0.38,0.0993,2.0,-20.567,1.0,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,4.0
spotify:track:6XysrR8vcCDIXVRfqylrbc,One Fine Day,The Chiffons,The Best Of The Chiffons,1996-01-01,33,"brill building pop,classic girl group,doo-wop,rock-and-roll",0.486,0.552,6.0,-9.52,1.0,0.0334,0.468,1.54e-06,0.416,0.896,89.574,4.0
spotify:track:3M9Apu4OZfylLTFKvgEtKa,Ritual,"Tiësto, Jonas Blue, Rita Ora",Ritual,2019-05-31,70,"big room,brostep,dutch edm,edm,house,pop dance,slap house,trance,pop,pop dance,tropical house,uk dance,dance pop,pop,uk pop",0.647,0.726,3.0,-4.389,0.0,0.0552,0.157,0.0,0.0844,0.767,114.996,4.0
spotify:track:4XmsMIMjvDIFEjeY3ycMzW,All 4 Love,Color Me Badd,C.M.B.,1991-07-23,57,"boy band,contemporary r&b,new jack swing",0.807,0.75,2.0,-8.29,1.0,0.0315,0.0346,0.000179,0.149,0.797,106.389,4.0
spotify:track:77aOp6RlPq5PnqewZ1akVh,Wonderland by Night (Wunderland bei Nacht),Bert Kaempfert,Wonderland by Night,2016-11-26,0,"ballroom,easy listening",0.261,0.19,4.0,-11.708,1.0,0.03,0.956,0.796,0.163,0.176,79.845,4.0
spotify:track:5WQQIDU3HRaMyPkob8mpFb,Where Have You Been,Rihanna,Talk That Talk,2011-11-18,78,"barbadian pop,pop,urban contemporary",0.719,0.847,0.0,-6.34,0.0,0.0916,0.00201,0.0204,0.221,0.444,,4.0
spotify:track:4gs07VlJST4bdxGbBsXVue,Heartbreak Warfare,John Mayer,Battle Studies,2009-11-13,68,"neo mellow,singer-songwriter",0.624,0.554,2.0,-8.113,1.0,0.0225,0.191,0.00131,0.299,0.311,97.031,4.0
spotify:track:586SWMAwcR753dDyZnx8J3,The Man Who Can't Be Moved,The Script,The Man Who Can't Be Moved,2008-07-18,0,"celtic rock,pop",0.612,0.619,10.0,-5.038,1.0,0.0255,0.442,0.0,0.0976,0.357,99.897,4.0
spotify:track:600aa3duGYN8cI3tnkt4Y4,Gimme Little Sign,Peter Andre,Peter Andre,1993-01-01,30,"europop,talent show",0.706,0.807,10.0,-7.719,0.0,0.0387,0.000683,0.016,0.203,0.766,108.755,4.0
spotify:track:2gGxroCYEruO4Bco35RnGU,S.O.S.,Jonas Brothers,Jonas Brothers (Standard French Version),2007-01-01,0,"boy band,pop",0.587,0.697,7.0,-3.836,1.0,0.0682,,0.0,0.182,0.702,137.088,4.0
spotify:track:7jyvUW9Zny8tt0yHP0TX8R,Uptown Funk,"Mark Ronson, Bruno Mars","Now That's What I Call Music, Vol. 69",2015-03-05,0,"pop soul,dance pop,pop",0.855,0.658,0.0,-5.767,1.0,0.0978,0.0106,0.0001,0.0305,0.944,114.994,4.0
spotify:track:5R7NpevGafxSzispzQpv1x,Animal,Conor Maynard,Contrast,2012-07-09,37,"post-teen pop,uk pop,viral pop",0.682,0.893,9.0,-3.563,1.0,0.0578,0.109,0.0,0.0692,0.613,129.964,4.0
spotify:track:5juT8DyDF6RwjxG2FkC4Sl,Do You Wanna Be - Single Version,I'm Talking,Bear Witness (Collectors Edition),2018-03-23,0,"australian r&b,australian rock",0.655,0.949,11.0,-5.588,0.0,0.0654,0.0327,0.723,0.161,0.619,,4.0
spotify:track:0uaB8avevQNDd32qEqh6mx,Stop Callin' Me,Shakaya,Shakaya,2002-10-18,40,"australian indigenous,australian pop",0.786,0.726,0.0,-5.852,0.0,0.0543,0.202,0.0,0.103,0.957,88.998,4.0
spotify:track:2m0M7YqCy4lXfedh18qd8N,Into the Groove,Madonna,Celebration (double disc version),2009-09-18,69,"dance pop,pop",0.729,0.856,10.0,-4.164,0.0,0.035,0.0658,0.00832,0.0691,0.804,116.467,4.0
spotify:track:2q95XoeFGixx8b5LNF6Ey1,Greenlight (feat. Flo Rida & LunchMoney Lewis),"Pitbull, Flo Rida, LunchMoney Lewis",Greenlight (feat. Flo Rida & LunchMoney Lewis),2016-07-22,62,"dance pop,miami hip hop,pop,dance pop,miami hip hop,pop,pop rap,miami hip hop",0.695,0.837,1.0,-5.617,0.0,0.281,0.245,0.0,0.367,0.639,115.067,4.0
spotify:track:76fFzThA0KjAea2BdVlHnD,Every Time I Think of You,The Babys,Head First,1978-01-01,0,album rock,0.395,0.641,7.0,-5.96,1.0,0.0353,0.188,7.1e-05,0.145,0.421,121.451,4.0
spotify:track:45vKP0cRjVu9UxNIWVHDoj,Sad Girl Summer,Maisie Peters,Sad Girl Summer,2020-07-01,44,"alt z,uk pop",0.547,0.791,0.0,-3.906,1.0,0.127,0.558,0.0,0.354,0.595,84.222,4.0
spotify:track:7wBThXx7BGZHJJ3aN3OPvv,Confessions Part II,Usher,Confessions (Expanded Edition),2004-03-23,73,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary",0.845,0.467,1.0,-7.674,1.0,0.138,0.0586,0.0,0.0694,0.702,138.007,4.0
spotify:track:2sy3y0825aefVtSJzuyOlA,Solutions,The Sundance Kids,Fall Into Place (Standard),2009-09-04,11,,0.436,0.9,1.0,-3.099,1.0,0.078,0.0019,2.91e-06,0.146,0.401,156.921,4.0
spotify:track:64c84nqx8WuBqqWCqsJfRs,Does Your Chewing Gum Lose It's Flavour (On The Bedpost Overnight)?,Lonnie Donegan,The EP Collection,1992,17,skiffle,0.691,0.832,7.0,-10.771,1.0,0.286,0.765,5.4e-06,0.577,0.885,113.789,4.0
spotify:track:6fOPuabPdAJ0HgqJFcDGb1,Apologize,OneRepublic,Dreaming Out Loud (International Version),2007-01-01,0,"piano rock,pop",0.593,0.74,8.0,-6.12,1.0,0.0339,0.363,2.22e-05,0.102,0.502,118.008,4.0
spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",2022-05-13,95,"piano rock,pop",0.704,0.797,0.0,-5.927,1.0,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4.0
spotify:track:5mnvqisoDJilY0uCEdT8rG,Danny's Song,Loggins & Messina,Sittin' In,1972,52,"classic rock,country rock,folk,folk rock,heartland rock,mellow gold,soft rock",0.507,0.198,2.0,-16.089,1.0,0.0324,0.806,0.0,0.102,0.601,141.261,4.0
spotify:track:0Oc2t0ffBfnFKthTFB87zZ,Fingertips - Original Studio Version,Stevie Wonder,The Jazz Soul Of Little Stevie,1962-09-01,0,"motown,soul",0.521,0.696,5.0,-9.317,1.0,0.0285,0.597,4.96e-05,0.367,0.856,79.941,4.0
spotify:track:1tJ8nyy80jE07q5HYt8Xvc,(If You're Not In It For Love) I'm Outta Here!,Shania Twain,The Woman In Me,1995-01-01,0,"canadian country,canadian pop,contemporary country,country,country dawn",0.772,0.761,5.0,-8.271,1.0,0.0358,0.141,0.0,0.0814,0.868,120.056,4.0
spotify:track:1xpF92kg1hWLnkh3PGWEz4,Jingle Jangle,The Archies,Sugar Sugar,1968-01-15,14,"bubblegum pop,classic canadian rock,rock-and-roll",0.625,0.472,2.0,-11.18,1.0,0.0387,0.0368,0.0,0.148,0.617,109.302,4.0
spotify:track:32DGGj6KlNuBr6WaqRxpxi,How Long,Charlie Puth,How Long,2017-10-05,0,"pop,viral pop",0.849,0.581,1.0,-5.243,0.0,0.0767,0.189,3.61e-06,0.0805,0.779,110.008,4.0
spotify:track:2UizutYVqaB33jCHbSoi0d,I Saw Her Again - Single Version,The Mamas & The Papas,The Mamas & The Papas,1966-08-30,50,"classic rock,folk,folk rock,mellow gold,psychedelic rock,rock,soft rock,sunshine pop",0.476,0.86,1.0,-5.976,0.0,0.0331,0.171,0.0309,0.235,0.894,121.715,4.0
spotify:track:4MVA30NmvNtpbDon1ZG7mk,Star Wars Theme/Cantina Band,Meco,Music Inspired By Star Wars And Other Galactic Funk,1977-01-01,40,,0.677,0.915,0.0,-3.859,1.0,0.0912,0.00121,0.916,0.322,0.545,124.929,4.0
spotify:track:7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,Queen,Jazz (Deluxe Remastered Version),1978-11-10,78,"classic rock,glam rock,rock",0.563,0.865,5.0,-5.277,1.0,0.16,0.0472,0.000191,0.77,0.601,156.271,4.0
spotify:track:1tT1tIZAINzFZyjoPKtg7C,Dammit,blink-182,Can't Hardly Wait,1998-05-26,0,"alternative metal,modern rock,pop punk,punk,rock,socal pop punk",0.347,0.975,0.0,-4.847,1.0,0.0845,1.32e-05,0.000167,0.1,0.287,110.487,4.0
spotify:track:7kMGj4v3CAH026A4JImfhV,Oh Julie - Remastered Single Version,Shakin' Stevens,Shakin' Stevens - The Collection,2005-04-11,0,"classic uk pop,rockabilly",0.478,0.994,0.0,-2.349,1.0,0.114,0.204,0.000702,0.177,0.814,160.205,4.0
spotify:track:3mYh6egfMyl0Dek8r9ciK6,You Should Hear How She Talks About You,Melissa Manchester,Hey Ricky,1982,45,"soft rock,yacht rock",0.753,0.834,4.0,-6.516,1.0,0.115,0.212,2.93e-05,0.259,0.852,131.909,4.0
spotify:track:5vmRQ3zELMLUQPo2FLQ76x,Smalltown Boy,Bronski Beat,The Age of Consent,1984-10-15,77,"hi-nrg,new romantic,new wave,new wave pop,sophisti-pop,synthpop",0.685,0.584,5.0,-10.616,0.0,0.0276,,0.00918,0.124,0.939,134.546,4.0
spotify:track:12B0Twa9kRz45Xw2PgXHJm,Afire Love,Ed Sheeran,x (Deluxe Edition),2014-06-21,60,"pop,singer-songwriter pop,uk pop",0.552,0.637,5.0,-6.568,1.0,0.0445,0.464,1.63e-05,0.136,0.333,97.97,4.0
spotify:track:6F8MwPCU40qIrl605yp9dP,Paper In Fire,John Mellencamp,The Lonesome Jubilee (Remastered),1987,0,"album rock,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",0.607,0.905,4.0,-4.748,1.0,0.0426,0.00122,0.000261,0.0624,0.533,141.985,4.0
spotify:track:4DFHOaiMTmqtrSffaJa89c,The Riddle,Nik Kershaw,The Riddle,1984,0,"new romantic,new wave,new wave pop",0.564,0.449,9.0,-14.1,1.0,0.0281,0.195,0.000395,0.0943,0.941,101.842,4.0
spotify:track:6SKwQghsR8AISlxhcwyA9R,Marry You,Bruno Mars,Doo-Wops & Hooligans,2010-10-05,81,"dance pop,pop",0.621,0.82,10.0,-4.865,1.0,0.0367,0.332,0.0,0.104,0.452,144.905,4.0
spotify:track:31PM7tDPEWzbFrdRoAE4Zn,I Know,Barbara George,I Know,2013-05-13,2,new orleans soul,0.858,0.41,5.0,-10.503,1.0,0.0468,0.604,1.25e-06,0.0877,0.902,124.1,4.0
spotify:track:3hBBKuWJfxlIlnd9QFoC8k,What Lovers Do (feat. SZA),"Maroon 5, SZA",Red Pill Blues (Deluxe),2017-11-03,0,"pop,pop,r&b,rap",0.795,0.615,5.0,-5.211,0.0,0.0671,0.0786,2.98e-06,0.0855,0.393,110.009,4.0
spotify:track:4baNC6PNq37xOVRqoZcNY5,My Boy,Elvis Presley,Good Times,1974-05-20,59,"rock-and-roll,rockabilly",0.387,0.534,11.0,-11.809,0.0,0.0331,0.586,0.00084,0.607,0.372,92.475,4.0
spotify:track:3e2KBwxibC1rq4bA5TNKW2,Psycho,Puddle Of Mudd,Famous,2007-01-01,68,"alternative metal,nu metal,post-grunge",0.573,0.897,1.0,-3.549,1.0,0.0553,0.00473,0.0,0.278,0.463,126.034,4.0
spotify:track:3DqvBu9MpNNz4UToUXDJ4u,Sexy M.F.,Prince,[Love Symbol],1992-10-13,47,"funk,funk rock,minneapolis sound,rock,synth funk",0.77,0.744,2.0,-8.133,1.0,0.0937,0.169,0.00223,0.0537,0.548,106.15,4.0
spotify:track:0VJwAzffgIdB2JseOFnwzU,You Get What You Give,New Radicals,Maximum Edge - '90s Modern Rock,2000-04-20,0,pop rock,0.622,0.858,2.0,-7.454,1.0,0.0301,0.15,0.0,0.0913,0.707,113.975,4.0
spotify:track:3G0yz3DZn3lfraledmBCT0,P.I.M.P.,50 Cent,Get Rich Or Die Tryin',2003-02-06,82,"east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,rap",0.712,0.772,10.0,-3.024,0.0,0.346,0.0521,4.35e-06,0.0368,0.848,84.722,4.0
spotify:track:2famEVqMMVijRxsFexsk05,Hey Mr. D.J. - Original Mix - Edit,Zhané,Pure... Hip Hop,2010,35,"contemporary r&b,r&b",0.84,0.668,2.0,-5.841,1.0,0.0631,0.0187,0.00167,0.1,0.89,101.295,4.0
spotify:track:0wXwJ0AvPhCUlDxWhbiukW,I Feel the Earth Move,Martika,Martika,1988-10-18,0,"minneapolis sound,new romantic,new wave pop",0.71,0.907,7.0,-8.755,1.0,0.0288,0.0719,0.00129,0.0512,0.964,124.714,4.0
spotify:track:0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,ABBA,Arrival,1976,87,"europop,swedish pop",0.543,0.87,9.0,-6.514,1.0,0.0428,0.358,0.000939,0.792,0.754,100.804,4.0
spotify:track:6BoueSxgJU2heOvYVDTBuk,I Do (Cherish You),98º,98 Degrees And Rising,1998-01-01,0,boy band,0.573,0.431,8.0,-9.431,1.0,0.0362,0.613,0.0,0.27,0.28,81.013,4.0
spotify:track:0HoMdjB1XwwMlyPfTV7DEj,Metal Guru,T. Rex,The Slider,1972-07-21,50,"classic rock,glam rock,protopunk,rock",0.307,0.95,11.0,-3.427,0.0,0.138,0.00054,7.43e-05,0.313,0.524,127.895,4.0
spotify:track:0JzvEqMgKqQVwZSjtEWPgJ,Standing,Kayls,Standing,2021-02-10,0,,0.671,0.777,9.0,-6.231,1.0,0.0742,0.00266,0.0216,0.087,0.222,,4.0
spotify:track:4ymsAGWOmrWYmQ5nbzgeYC,Never Be Your Woman - SHY FX Radio Edit,"Naughty Boy, Wiley, Emeli Sandé, SHY FX",Never Be Your Woman,2010-01-01,46,"uk contemporary r&b,grime,uk dancehall,uk hip hop,r&b,talent show,drum and bass,jungle,ragga jungle",0.663,0.877,5.0,-3.37,0.0,0.0538,0.00318,0.00217,0.124,0.388,135.989,4.0
spotify:track:71kj6vbwfqjThqsDxhtYPE,That's All You Gotta Do,Brenda Lee,"Ultimate Collection, Vol. 1",2015-03-06,9,"adult standards,easy listening,lounge,rockabilly",0.587,0.65,1.0,-5.732,1.0,0.0283,0.381,1.01e-06,0.105,0.96,98.137,4.0
spotify:track:0Yi128S6QgQDnAKg5A0OZw,To Be With You,Mr. Big,Deep Cuts: The Best Of The Ballads,2000,0,"glam metal,hard rock",0.696,0.419,4.0,-7.289,1.0,0.0419,0.245,0.0,0.0785,0.487,83.653,4.0
spotify:track:7gfh3jwjaSmGlB40uTMSeE,Reunited,Peaches & Herb,2 Hot!,1978,0,"classic soul,disco,funk,post-disco,quiet storm,soul",0.559,0.496,5.0,-9.437,0.0,0.0262,0.851,0.00616,0.147,0.36,75.69,4.0
spotify:track:2GOZBSkMkbQZQ3Vu1UK3Y2,I Like That,Bazzi,I Like That,2018-04-11,0,pop,0.671,0.683,6.0,-5.435,0.0,0.07,0.161,0.0,0.189,0.7,74.485,4.0
spotify:track:0dc0eU5THc1uE0Q0KV73XN,"Please Help Me, I'm Falling",Hank Locklin,RCA Country Legends,2003-03-03,47,nashville sound,0.552,0.336,7.0,-10.712,1.0,0.0311,0.828,0.0,0.324,0.553,105.479,4.0
spotify:track:5yVIlYEHZxQVLyInCdldoS,Impossible,James Arthur,James Arthur (Deluxe),2013-11-04,81,"pop,talent show,uk pop",0.376,0.695,0.0,-4.782,0.0,0.0933,0.135,0.0,0.11,0.302,169.533,4.0
spotify:track:76ICmoJ4PcoMWoooaTxnQs,Land of 1000 Dances,Wilson Pickett,The Exciting Wilson Pickett,1966,70,"classic soul,memphis soul,soul,southern soul",0.618,0.588,2.0,-11.624,1.0,0.0735,0.0128,0.0266,0.351,0.768,86.903,4.0
spotify:track:127QTOFJsJQp5LbJbu3A1y,Toosie Slide,Drake,Toosie Slide,2020-04-03,76,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.834,0.454,1.0,-9.75,0.0,0.201,0.321,6.15e-06,0.114,0.837,81.618,4.0
spotify:track:0HNAPf0cLMkVQfwPl74kF3,Ass Like That,Eminem,Encore,2004-11-12,0,"detroit hip hop,hip hop,rap",0.646,0.796,2.0,-6.152,1.0,0.366,0.409,0.0,0.107,0.676,83.093,4.0
spotify:track:6AJ50ANJtWNuuR81hwRUlY,See You at the Show,Nickelback,The Long Road,2003-09-23,42,"alternative metal,canadian rock,post-grunge",0.519,0.891,6.0,-5.395,1.0,0.0513,9.72e-05,3.69e-05,0.0692,0.463,144.054,4.0
spotify:track:1cNpxHxZHmZDG8JT981yHf,Days Like This,Busby Marou,Days Like This,2021-08-20,42,australian indigenous,0.667,0.704,7.0,-5.393,1.0,0.0382,0.511,0.0,0.113,0.408,,4.0
spotify:track:4n8iSiSWRdaSeSpJMbdk9O,Jessie,Joshua Kadison,Painted Desert Serenade,1993-01-01,62,,0.648,0.464,7.0,-11.592,1.0,0.0287,0.426,4.93e-06,0.262,0.512,,4.0
spotify:track:4zH6dB5VUvQxuPzy19zJqp,I Love The Nightlife (Disco 'Round),Alicia Bridges,Disco Nights,2001-01-01,51,disco,0.655,0.596,0.0,-11.375,1.0,0.0381,0.159,0.0193,0.11,0.849,125.26,4.0
spotify:track:4lLtanYk6tkMvooU0tWzG8,Grenade,Bruno Mars,Doo-Wops & Hooligans,2010-10-05,82,"dance pop,pop",0.704,0.558,2.0,-7.273,0.0,0.0542,0.148,0.0,0.107,0.245,110.444,4.0
spotify:track:6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,Taylor Swift,Lover,2019-08-23,85,pop,0.771,0.671,2.0,-5.617,1.0,0.0553,0.00929,0.0,0.0637,0.714,85.026,4.0
spotify:track:1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,Evolve,2017-06-23,89,"modern rock,pop,rock",0.605,0.822,0.0,-4.833,1.0,0.0438,0.00671,0.134,0.147,0.288,167.997,4.0
spotify:track:1m2EwoCsZlX5JauNr9O4zk,Walkin' On The Sun,Smash Mouth,Smash Mouth (International Version),2001-01-01,0,"pop rock,post-grunge",0.732,0.973,6.0,-5.33,1.0,0.0319,0.456,0.0,0.154,0.967,123.292,4.0
spotify:track:0DIcd7djiVGT4RYbTIlsoJ,Wasn't Expecting That,Jamie Lawson,Jamie Lawson,2015-10-09,55,"devon indie,indie anthem-folk",0.683,0.367,6.0,-7.865,1.0,0.0625,0.712,4.55e-06,0.105,0.339,91.008,4.0
spotify:track:5zqObw7wjBgL9TDiAymxPn,Our Song,"Anne-Marie, Niall Horan",Our Song,2021-05-21,67,"pop,pop",0.595,0.759,11.0,-4.245,0.0,0.0423,0.141,0.0,0.172,0.515,80.953,4.0
spotify:track:6rT0BKAbg4y35tukHcfk4N,Untitled (How Could This Happen to Me?),Simple Plan,Still Not Getting Any,2004-10-26,59,"canadian pop punk,canadian punk,canadian rock,modern rock,neon pop punk,pop punk",0.208,0.342,6.0,-8.702,1.0,0.0327,0.875,3e-06,0.0908,0.135,186.162,4.0
spotify:track:5SPQAfrZLAAEpNxQyporhP,Stand By You,Marlisa,Marlisa,2014-11-07,44,"australian pop,australian talent show",0.513,0.849,7.0,-2.179,1.0,0.209,0.332,0.0,0.349,0.584,171.887,4.0
spotify:track:5tZWtGT65sMrDVPB5H444n,Castles,Freya Ridings,Freya Ridings,2019-07-19,62,uk pop,0.672,0.752,4.0,-4.866,1.0,0.0843,0.0046,0.00047,0.056,0.429,,4.0
spotify:track:5m3ncZkdjMEAjZaS4Wp5hj,If You're Not the One,Nicholas McDonald,In the Arms Of an Angel,2014-03-17,16,talent show,0.671,0.4,10.0,-6.333,1.0,0.029,0.113,0.0,0.201,0.456,119.87,4.0
spotify:track:3UwT4FadEGWyMdaSwYcUBY,This Town,Niall Horan,Flicker (Deluxe),2017-10-20,0,pop,0.678,0.398,6.0,-8.413,0.0,0.0315,0.738,0.0,0.117,0.202,111.833,4.0
spotify:track:4FdOxPfpG8FLTCl41Ssh66,Four Walls,BROODS,Evergreen,2014-01-01,35,"auckland indie,etherpop,indietronica,metropopolis,nz pop",0.511,0.638,0.0,-7.202,1.0,0.046,0.226,0.0,0.0609,0.205,60.03,4.0
spotify:track:6cARFkZxx2JR3JlvDzeLZc,Love of the Common People,Paul Young,From Time To Time - The Singles Collection,1991-09-07,61,"mellow gold,new romantic,new wave,new wave pop,soft rock",0.744,0.609,9.0,-11.202,1.0,0.0758,0.0883,0.0,0.0599,0.893,90.723,4.0
spotify:track:1m4dXbkplvaOO4Wbdjbwxs,Me Too,Meghan Trainor,Thank You (Deluxe),2016-05-13,54,"hip pop,pop",0.935,0.694,11.0,-5.849,0.0,0.101,0.0963,1.2e-06,0.479,0.834,123.824,4.0
spotify:track:2kN05N1AQQplsgFweFAqYb,These Days,Foo Fighters,Wasting Light,2011-04-12,67,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock",0.531,0.664,2.0,-4.428,1.0,0.0304,0.000261,0.0,0.205,0.215,135.3,4.0
spotify:track:2wSAWEYUHkt92X4SBAPqZE,Karma Chameleon - Remastered 2002,Culture Club,Colour By Numbers (Remastered / Expanded Edition),1983-10-01,79,"new romantic,new wave,new wave pop,soft rock,synthpop",0.668,0.73,10.0,-7.182,1.0,0.0366,0.225,0.0,0.188,0.894,92.049,4.0
spotify:track:1fn6EFBBNiDVhL3DxDDJTD,Bring It All Back,S Club 7,S Club,1999-01-01,0,"dance pop,europop,talent show",0.675,0.895,4.0,-4.904,1.0,0.0484,0.319,0.0,0.369,0.824,,4.0
spotify:track:4ARhdB2FzpXcko8T03YVen,Stay,Lisa Loeb & Nine Stories,Tails,1995-01-01,0,"lilith,pop rock",0.677,0.592,1.0,-6.887,1.0,0.0452,0.454,0.0,0.107,0.336,80.316,4.0
spotify:track:2eP6GhdRE1Ydnw2uXzo7q8,Harlem Shake,Baauer,Harlem Shake,2012,0,"edm,electro house,electronic trap",0.452,0.794,0.0,-5.151,1.0,0.0483,0.0111,0.00182,0.416,0.282,137.825,4.0
spotify:track:6gWlTg1Betk0HsaRQj6G6q,"Que Sera, Sera (Whatever Will Be, Will Be)",Normie Rowe,Greatest Hits,1974,24,"australian rock,cabaret",0.459,0.7,2.0,-9.822,1.0,0.0683,0.00789,1.02e-05,0.529,0.585,131.414,4.0
spotify:track:0QdePZJfBpRIBautuT4FSx,Angels Like You,Miley Cyrus,Plastic Hearts,2020-11-27,67,pop,0.672,0.642,5.0,-4.035,1.0,0.0313,,0.0,0.1,0.494,121.981,4.0
spotify:track:4P6IttK2PRBjyr3fm0pP7t,Past Life (with Selena Gomez),"Trevor Daniel, Selena Gomez",Past Life (with Selena Gomez),2020-06-26,0,"melodic rap,pop,post-teen pop",0.612,0.539,3.0,-5.071,1.0,0.0488,0.104,0.0,0.18,0.294,79.948,4.0
spotify:track:3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,Astro Lounge,1999-06-08,83,"pop rock,post-grunge",0.731,0.867,11.0,-5.881,1.0,0.032,0.0395,0.0,0.0861,0.776,104.019,4.0
spotify:track:75SH7qKifZ0Mzl4UFmps31,Power And The Passion - Remastered Version,Midnight Oil,"10,9,8,7,6,5,4,3,2,1",1982-11-22,54,australian rock,0.779,0.737,4.0,-5.568,1.0,0.0847,0.0491,0.00593,0.238,0.874,153.389,4.0
spotify:track:7jA4agDnt1Oc6Fn2hifX0t,Bohemian Like You,The Dandy Warhols,Alternative,2008-04-28,45,"alternative rock,dance-punk",0.578,0.936,9.0,-5.761,1.0,0.0364,0.00305,0.687,0.47,0.659,131.268,4.0
spotify:track:2q4MbsAkTe2KHPc1calBT6,Ladidi Ladida,S.O.A.P.,Not Like Other Girls,1998-03-17,25,bubblegum dance,0.719,0.99,5.0,-3.942,0.0,0.032,0.0482,0.0478,0.31,0.951,116.034,4.0
spotify:track:7lidXGPXPYLNThITAOTlkK,You should be sad,Halsey,Manic,2020-01-17,74,"electropop,etherpop,indie poptimism,pop",0.591,0.585,2.0,-6.35,1.0,0.0277,0.143,0.0,0.109,0.324,110.94,4.0
spotify:track:1XZa6MDzWqCTeNATvtxzZY,Hey Ya!,Outkast,Ultimate Workout,2018-04-12,51,"atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,rap,southern hip hop",0.744,0.916,0.0,-4.911,1.0,0.0563,0.0354,0.0,0.253,0.966,79.456,4.0
spotify:track:63OFKbMaZSDZ4wtesuuq6f,Born To Be Wild,Steppenwolf,Steppenwolf,1968,77,"acid rock,album rock,blues rock,british blues,classic canadian rock,classic rock,hard rock,proto-metal,rock,singer-songwriter,soft rock",0.438,0.71,2.0,-12.412,1.0,0.0919,0.262,0.537,0.221,0.53,145.928,4.0
spotify:track:2a6hvSpFXeA36da1L5RzKZ,Monsters (feat. Demi Lovato and blackbear),"All Time Low, Demi Lovato, blackbear",Monsters (feat. Demi Lovato and blackbear),2020-04-03,45,"modern rock,neon pop punk,pop punk,pop,post-teen pop,pop",0.502,0.765,0.0,-3.672,0.0,0.0476,0.0138,0.0,0.515,0.805,162.097,4.0
spotify:track:2ozTcQyZQmm9tSmc4VZfwU,Laughter In The Rain,Neil Sedaka,The Definitive Collection,2007-04-24,68,"adult standards,brill building pop,bubblegum pop,easy listening,rockabilly,soft rock",0.495,0.613,5.0,-9.463,1.0,0.0239,0.348,0.0058,0.0406,0.924,100.535,4.0
spotify:track:1X3Vb1oIAW6Ee22JZAEi59,It's Probably Me,"Sting, Eric Clapton",Fields Of Gold - The Best Of Sting 1984 - 1994,1994-01-01,62,"permanent wave,soft rock,sophisti-pop,album rock,blues rock,classic rock,electric blues,mellow gold,rock,singer-songwriter,soft rock",0.791,0.41,4.0,-12.604,0.0,0.084,0.167,4.38e-06,0.0763,0.511,91.021,4.0
